""	"PromoterCounts_BamGal4_1.txt"	"PromoterCounts_BamGal4_2.txt"	"PromoterCounts_KmgKD_1.txt"	"PromoterCounts_KmgKD_2.txt"
"cCluster_5752"	4843.43795979721	6446.25487763815	2609.5685240059	3682.77025389906
"cCluster_5753"	13795.3477427007	10150.2299885847	8815.17797893323	9197.88098084469
"cCluster_5754"	5859.71488708249	5101.07976994201	3363.92977635307	3279.48509752005
"cCluster_5756"	291712.618444123	259549.889265362	123473.883423484	118514.7602828
"cCluster_576"	2461.74739278949	2125.11702240341	1196.71801793761	1108.76816080983
"cCluster_5762"	27746.3615355325	19388.6968937792	10109.4499603851	9546.89821380595
"cCluster_5764"	316574.710450795	289583.145530287	169450.393641789	163777.400643997
"cCluster_5765"	1047.41013731152	774.948688620791	3120.88585001157	3301.83071304501
"cCluster_5767"	11760.5700874139	10400.8899381257	7617.61897855154	7612.40635550242
"cCluster_5768"	4.44760143232067	0	780.431708113913	839.556697580572
"cCluster_577"	1962.5041320115	1725.65893548547	1380.05219074885	1346.05731614629
"cCluster_5772"	7.78330250656118	12.9823878248328	450.766590031312	437.335618131325
"cCluster_5773"	20.014206445443	65.910584341459	83.2572619647386	91.5106159593526
"cCluster_5782"	1531.08679307639	1521.93531115733	9409.75256690364	9824.62229247328
"cCluster_5783"	10516.3535867222	10628.5810476689	13496.0862627285	12037.9023063739
"cCluster_5788"	8.89520286464135	12.9823878248328	338.074942523484	359.658002258851
"cCluster_5791"	3648.14507486103	4123.40610221037	4489.16428654318	4454.226027975
"cCluster_5793"	1730.11695717274	1823.52616678037	2083.95449645073	1878.09578102625
"cCluster_5798"	1258.67120534675	1175.40542075602	1575.16011777733	1712.0997799837
"cCluster_5802"	22716.1243155778	21013.4926623179	11636.6740788494	12510.3524631873
"cCluster_5803"	141.211345476181	157.785944332584	671.103990382438	685.265542765385
"cCluster_5804"	90.0639290044937	124.830652161854	1051.22805511034	1154.52346878951
"cCluster_5806"	684.930620577384	665.097714718359	849.392268529151	779.968389514017
"cCluster_5807"	62.2664200524894	89.878069556535	828.367707426945	843.813005299612
"cCluster_5808"	0	0	207.722663689802	190.469770427025
"cCluster_5809"	212.372968393312	168.771041722827	847.710303640975	949.156621345843
"cCluster_581"	1364.30173936437	1572.86621723936	4274.71376330067	4746.84718365898
"cCluster_5812"	826.141966053565	813.895852095289	1010.8608977941	1044.92354502424
"cCluster_5819"	70275.4383317409	68580.9616525054	27744.010830472	30896.5377325089
"cCluster_582"	0	0	1803.06636012525	1661.02408735523
"cCluster_5820"	2370.57156342692	1812.54106939012	4495.89214609588	4596.81233656283
"cCluster_5822"	2545.13991964551	1918.39746242338	1115.14272086104	1302.43016202613
"cCluster_5824"	20749.172582134	19212.9353355353	17921.335883521	16015.4218698165
"cCluster_5826"	503.690862210316	459.376799955623	334.711012747131	305.390078841095
"cCluster_5827"	3889.42745256443	3872.74615266937	7352.70950866373	7567.71512445251
"cCluster_5830"	0	0	877.144689184064	1140.69046870263
"cCluster_5831"	209.037267319072	90.8767147738299	1608.79941554086	1459.9135476306
"cCluster_5833"	3076.62829080783	3276.55495794435	1732.42383482183	1832.34047304657
"cCluster_5834"	299.101196323565	182.752074764955	735.018656133147	694.842235133224
"cCluster_5835"	0	0	951.151144263832	507.564695495479
"cCluster_5836"	0	0	925.080688497096	1296.04570044758
"cCluster_5837"	608.209495869852	2344.81897020827	1505.358574918	1790.84147278594
"cCluster_5838"	13441.7634288312	12103.5800336134	3545.58198427614	3784.92163915601
"cCluster_5839"	11448.1260867934	10630.5783381035	12211.9060706057	12955.136619827
"cCluster_584"	2652.99425437928	2559.52769192666	3696.95882421203	3613.60525346467
"cCluster_5840"	194.58256266403	328.55427649	829.208689871033	824.659620563933
"cCluster_5842"	5.55950179040084	0.998645217294834	602.1434299672	594.819003735792
"cCluster_5846"	98.959131869135	1436.05182246997	2053.67912846355	1929.17147365472
"cCluster_5848"	29076.1943637964	25694.1427957788	40990.3253073063	41913.990263243
"cCluster_5849"	1413.22535511989	715.029975583101	5167.83711892241	4677.68218322458
"cCluster_5851"	0	0	1873.70888542866	2310.11101450877
"cCluster_5852"	1944.71372628222	1947.35817372493	2654.98157598666	2848.53394096729
"cCluster_5853"	7063.90297488331	7343.03828276891	5441.1564132511	5551.28934255747
"cCluster_5856"	401.396029266941	206.719559980031	703.061323257793	667.176234959466
"cCluster_5857"	2940.97644712205	2761.25402582022	1141.21317662778	1132.17785326455
"cCluster_5859"	230.163374122595	254.654530410183	2862.70423967647	3353.97048260325
"cCluster_5862"	5304.87660840048	5382.69772121915	3570.81145759879	3817.90802397857
"cCluster_5867"	15000.6477308596	15549.9046784979	12650.0579239757	13075.3773128898
"cCluster_587"	14296.8148041948	14569.2350751143	12440.6532953978	12275.1914617104
"cCluster_5870"	6549.09310909219	6404.31177851177	6698.42516716306	6717.51765757434
"cCluster_5871"	82.2806264979325	43.9403895609727	744.269463018118	771.455774075938
"cCluster_5873"	3362.38668283443	2826.16596494438	0	2.12815385951983
"cCluster_5874"	1000.71032227215	883.801017305928	433.105958705458	644.830619434508
"cCluster_5875"	2080.365569968	2290.89212847435	2725.62410129008	2784.68932518169
"cCluster_5878"	2132.62488679776	2048.2213406717	8030.54135859888	8480.69313018651
"cCluster_5880"	8270.31486340029	6365.36461503727	6839.71021776989	6304.65580882749
"cCluster_5881"	9679.09261708787	9738.78815905922	3110.79406068251	3144.34732744055
"cCluster_5882"	790.561154595	753.977139057599	935.172477826155	874.671236262649
"cCluster_5883"	2169.31759861441	1839.50449025708	21.0245611022067	3.19223078927974
"cCluster_5887"	215.708669467553	193.737172155198	207.722663689802	176.636770340146
"cCluster_589"	495.907559703755	400.456732135228	1095.80012464701	1082.16623756583
"cCluster_5892"	162.337452279705	124.830652161854	1745.03857148316	1882.35208874529
"cCluster_5893"	1657.84343389753	1517.94073028815	1639.07478352804	1675.92116437186
"cCluster_5895"	33.3570107424051	24.9661304323708	167.355506373565	222.392078319822
"cCluster_5897"	3634.80227056407	3693.98865877359	6258.5913489049	6249.32380847997
"cCluster_590"	706.056727380907	600.185775594195	970.493740477862	1018.32162178024
"cCluster_5901"	74.4973239913713	121.83471650997	508.794378673403	590.562696016752
"cCluster_5902"	7072.79817774795	6833.72922194855	3932.43390855674	4067.96610247215
"cCluster_5903"	5.55950179040084	15.9783234767173	386.010941836515	396.900694800448
"cCluster_5905"	4.44760143232067	0	685.400691931939	658.663619521387
"cCluster_5906"	925.1010979227	801.912109487751	729.131779024529	667.176234959466
"cCluster_5907"	757.204143852595	785.933786011034	126.14736661324	65.9727696451147
"cCluster_5908"	44.4760143232067	123.832006944559	730.813743912705	911.913928804246
"cCluster_5910"	35.5808114585654	40.9444539090882	533.182869551962	529.910311020437
"cCluster_5912"	422.522136070464	483.344285170699	1195.87703549352	1296.04570044758
"cCluster_5913"	2196.00320720833	2761.25402582022	3395.88710922843	3810.45948547025
"cCluster_5914"	374.710420673017	380.483827789332	2675.16515464478	3097.52794253111
"cCluster_5915"	2078.14176925184	1234.32548857641	802.297251660208	937.451775118484
"cCluster_5917"	150.106548340823	133.818459117508	392.738801389221	90.4465390295927
"cCluster_592"	312.444000620527	410.443184308177	243.04392634151	202.174616654384
"cCluster_5920"	2278.28383370627	2060.20508327924	1285.02117456687	660.791773380907
"cCluster_5921"	502.578961852236	387.474344310395	202.676769025273	230.904693757901
"cCluster_5922"	1194.1809845781	1151.43793554094	1057.95591466304	1341.80100842725
"cCluster_5926"	12414.3674979651	11635.2154267021	5151.01747004065	5539.58449633011
"cCluster_593"	43782.1884997647	40515.0364656514	26798.7465633168	28221.4483310924
"cCluster_5930"	413.626933205823	367.501439964499	1635.71085375168	2099.42378241631
"cCluster_5931"	607.097595511772	633.141067764925	2035.17751469361	1875.96762716673
"cCluster_5932"	22.2380071616034	0	410.399432715075	290.493001824456
"cCluster_5943"	2985.45246144525	2626.43692148541	1475.92418937491	1822.76378067873
"cCluster_5948"	811.687261398523	667.095005152949	1177.37542172358	1261.99523869526
"cCluster_595"	1.11190035808017	6.99051652106384	422.173186932311	405.413310238527
"cCluster_5950"	14509.1877725881	13939.0899430013	13752.5859081755	14618.2888610417
"cCluster_5951"	965.129510813586	883.801017305928	1153.8279132891	1231.13700773222
"cCluster_5953"	2169.31759861441	1299.23742770058	1321.18341966267	1670.60077972306
"cCluster_5954"	29150.6916877878	26527.0129070027	9631.77193214294	11124.9243006399
"cCluster_5955"	2661.88945724392	1686.71177201097	957.03802137245	1654.63962577667
"cCluster_5956"	0	23.967485215076	525.614027555168	809.762543547295
"cCluster_596"	15.5666050131224	11.983742607538	1094.95914220293	1206.66323834774
"cCluster_5962"	29658.8301514304	30205.0232422995	28804.4896924673	27927.7630984787
"cCluster_5964"	898.415489328776	744.989332101946	372.555222731103	404.349233308767
"cCluster_5967"	40.0284128908861	46.9363252128572	111.009682619651	158.547462534227
"cCluster_5968"	339.129609214451	193.737172155198	450.766590031312	490.53946461932
"cCluster_597"	502.578961852236	554.248095598633	1417.89640073282	1552.48824051971
"cCluster_5972"	3178.9231237512	3321.49399272262	5671.58560293128	5497.02141913972
"cCluster_5973"	702.721026306667	746.986622536536	155.58175215633	256.442540072139
"cCluster_5977"	2323.87174838755	2085.17121371161	850.23325097324	966.181852222002
"cCluster_5978"	532.600271520401	390.47027996228	417.127292267781	538.422926458516
"cCluster_5979"	661.5807130577	665.097714718359	988.154371803716	971.502236870801
"cCluster_5982"	928.436798996941	876.810500784864	5113.17326005667	5391.67780309348
"cCluster_5983"	154.554149773143	195.734462589787	745.110445462206	808.698466617535
"cCluster_5994"	4972.41840133451	4354.09314740548	3956.8223994353	3781.72940836673
"cCluster_5995"	3268.9870527557	404.451313004408	5051.78154163823	4436.13672016908
"cCluster_5996"	1661.17913497177	474.356478215046	4345.35628860408	4295.67856544077
"cCluster_5997"	11606.0159376408	10553.6826563718	3289.08233882922	4687.25887559242
"cCluster_5998"	47871.7580167836	50336.7121777461	6670.67274650815	9524.55259828099
"cCluster_6"	0	0	275.001259216864	380.939540854049
"cCluster_6001"	1526.63919164407	1554.89060332806	1851.84334188237	1555.68047130899
"cCluster_6002"	0	96.8685860775989	397.784696053751	441.591925850364
"cCluster_6005"	116.749537598418	131.821168682918	3468.21159942002	2934.72417227784
"cCluster_6006"	15497.6671909214	15305.2366002606	11025.2798419972	12556.107771167
"cCluster_601"	104.518633659536	118.838780858085	5772.50349622188	5997.13757612687
"cCluster_6010"	483.676655764873	452.38628343456	10418.0905173655	11350.508609749
"cCluster_6011"	107.854334733776	171.766977374711	4119.97299358843	4096.69617957567
"cCluster_6013"	1185.28578171346	1597.83234767173	5986.1130370203	6332.32180900125
"cCluster_6014"	561.509680830485	230.687045195107	3500.16893229537	3340.13748251637
"cCluster_6015"	1313.15432289268	1229.33226248994	2998.94339561877	3913.67494765696
"cCluster_6016"	10963.3375306705	8169.91652268903	6880.91835753021	8738.19974718841
"cCluster_6018"	974.024713678228	1134.46096684693	10711.5933903523	10981.2739151223
"cCluster_6019"	1158.60017311954	986.661474687296	1076.45752843298	855.517851526971
"cCluster_6020"	207.925366960992	166.773751288237	1094.95914220293	931.067313539925
"cCluster_6021"	575.964385485527	374.491956485563	1063.00180932757	1035.3468526564
"cCluster_6022"	11179.046200138	10875.2464163407	7041.54600435107	8143.38074345262
"cCluster_6023"	3678.1663845292	3548.18645704854	4969.36526211758	5817.30857499745
"cCluster_6030"	141.211345476181	150.79542781152	555.889395542346	633.125773207149
"cCluster_6031"	405.843630699262	286.611177363617	2318.58859835136	2136.66647495791
"cCluster_6032"	764.987446359156	540.267062556505	863.688970078652	501.180233916919
"cCluster_6033"	1.11190035808017	0	1116.82468574922	1031.09054493736
"cCluster_6034"	5710.72023909975	6005.85233681113	5330.98771307553	6201.44034664078
"cCluster_6036"	12340.9820743318	10807.3385415647	5705.22490069482	5728.99018982738
"cCluster_6037"	335.793908140211	278.622015625259	1185.78524616446	1383.30000868789
"cCluster_6041"	9736.91143570804	10600.6189815847	9780.62582474656	9121.26744190198
"cCluster_6043"	624.888001241055	592.196613855836	510.476343561579	445.848233569404
"cCluster_6045"	3711.5233952716	3635.06859095319	2681.0520317534	2709.13986316874
"cCluster_6047"	116.749537598418	90.8767147738299	469.268203801254	493.7316954086
"cCluster_605"	2418.38327882437	2700.33666756523	1484.33401381579	1383.30000868789
"cCluster_6050"	17681.4394941908	16518.5905392738	6374.64692618908	6323.80919356317
"cCluster_6051"	87.8401282883333	36.9498730399088	171.560418594007	87.2543082403129
"cCluster_6054"	10313.9877215516	10152.2272790193	5876.78531928882	5860.93572911761
"cCluster_6055"	88.9520286464135	113.845554771611	1679.44194084427	925.746928891125
"cCluster_6056"	229.051473764515	261.645046931246	2009.94804137096	2325.00809152541
"cCluster_6057"	6633.59753630629	6507.17223589314	2884.56978322276	3601.90040723731
"cCluster_6058"	1507.73688555671	4458.95089522143	321.255293641719	330.927925155333
"cCluster_6062"	17209.9937423649	17103.7966366086	4881.06210548831	5138.42749381062
"cCluster_6065"	0	0	3587.63110648055	3680.64210003954
"cCluster_6066"	439.200641441667	667.095005152949	1097.48208953519	1084.29439142535
"cCluster_6067"	682.706819861224	386.475699093101	306.958592092218	502.244310846679
"cCluster_6068"	1698.9837471465	1375.13446421499	1075.6165459889	1290.72531579878
"cCluster_6069"	27.7975089520042	100.863166946778	631.57781551029	479.898695321721
"cCluster_607"	759.427944568755	593.195259073131	2478.37526272813	2837.89317166969
"cCluster_6070"	0	0	430.583011373194	578.857849789393
"cCluster_6071"	1365.41363972245	1258.29297379149	978.062582474656	1045.987621954
"cCluster_6072"	2072.58226746143	2257.93683630362	0	0
"cCluster_6074"	3525.83603547221	3377.41812489113	2714.69132951693	2641.03893966411
"cCluster_6075"	1407.66585332949	1399.10194943006	1729.05990504548	1877.03170409649
"cCluster_6081"	6123.23527194749	6745.8484428266	6313.25520777063	6018.41911472207
"cCluster_6082"	3481.36002114901	2586.49111279362	459.176414472195	459.681233656283
"cCluster_6083"	121.197139030738	123.832006944559	923.398723608919	759.750927848578
"cCluster_6084"	53.3712171878481	0	292.661890542718	497.98800312764
"cCluster_6085"	37.8046121747257	76.8956817317022	814.071005877444	786.352851092576
"cCluster_6086"	2330.54315053603	2415.7227806362	2530.5161742616	2546.33609291547
"cCluster_6088"	4611.05078495846	4902.34937170034	6051.70966765918	5718.34942052978
"cCluster_6092"	2443.95698706021	2284.90025717058	2870.27308167326	3077.31048086567
"cCluster_6095"	31834.8191521933	34604.0554244833	35125.3137422347	34532.4886014985
"cCluster_6099"	0	0	1598.7076262118	1866.39093479889
"cCluster_6100"	1267.56640821139	1288.25233031034	2654.98157598666	2558.04093914283
"cCluster_6103"	693.825823442025	616.164099070912	1796.33850057254	1888.73655032385
"cCluster_6104"	8899.65046607367	9915.5483625204	8241.62795206503	8028.46043503855
"cCluster_6105"	456.991047170949	372.494666050973	777.908760781649	430.951156552765
"cCluster_6106"	1438.79906335574	1793.56681026152	3075.4727980308	3415.68694452932
"cCluster_6108"	720.511432035949	601.18442081149	422.173186932311	524.589926371638
"cCluster_6110"	14.4547046550422	86.8821339046505	247.248838561951	208.559078232943
"cCluster_6113"	0	131.821168682918	459.176414472195	93.6387698188724
"cCluster_6114"	39128.8855011992	35558.7602522171	22372.6559600802	24016.2163046813
"cCluster_612"	185.687359799388	430.416088654073	1359.86861209073	1647.19108726835
"cCluster_6125"	257.960883074599	340.538019097538	1576.00110022142	1591.85908692083
"cCluster_6126"	286.870292384684	217.704657370274	771.180901228942	781.032466443777
"cCluster_6127"	155.666050131224	107.853683467842	700.538375925528	694.842235133224
"cCluster_6128"	333.570107424051	339.539373880243	634.100762842555	835.300389861532
"cCluster_6129"	544.831175459283	485.341575605289	1703.83043172283	1988.75978172128
"cCluster_613"	53897.14605722	46107.4496825025	10875.5849669495	10836.559452675
"cCluster_6133"	154.554149773143	247.664013889119	1977.14972605152	1974.9267816344
"cCluster_6135"	737.189937407152	637.135648634104	2438.84908785598	2776.17670974362
"cCluster_6138"	13135.9908303591	12583.9283831322	3874.40611991465	4213.74464184926
"cCluster_6139"	2387.25006879812	2206.00728500429	2348.86396633853	2107.93639785439
"cCluster_6140"	8493.80683537441	7245.17105147402	4246.12036020167	4428.68818166076
"cCluster_6142"	143.435146192342	153.791363463404	971.33472292195	968.310006081522
"cCluster_615"	15347.5606425806	18436.9880016972	4495.89214609588	4672.36179857578
"cCluster_6153"	5543.93518538772	6198.59086374903	5817.91654820264	5420.407880197
"cCluster_6154"	0	0	693.810516372822	598.011234525072
"cCluster_6155"	0	51.9295512993314	463.381326692636	566.088926632274
"cCluster_6156"	1715.6622525177	1675.72667462073	1571.79618800097	1508.86108639956
"cCluster_6164"	0	0	1364.91450675526	1556.74454823875
"cCluster_6165"	0	0	449.084625143135	523.525849441878
"cCluster_6166"	1269.79020892755	1295.2428468314	676.990867491056	685.265542765385
"cCluster_6167"	1711.21465108538	1687.71041722827	1126.07549263419	1224.75254615366
"cCluster_6171"	207.925366960992	121.83471650997	1554.97653911921	1646.12701033859
"cCluster_6179"	3004.35476753262	2831.15919103085	4030.82885451507	4015.82633291391
"cCluster_618"	1505.51308484055	1517.94073028815	1347.25387542941	1446.08054754372
"cCluster_6180"	71.1616229171308	61.9160034722797	985.631424471451	1009.80900634216
"cCluster_6182"	927.324898638861	960.69669903763	2018.35786581184	2206.89555232206
"cCluster_6184"	1405.44205261333	1300.23607291787	1015.06581001454	1160.90793036807
"cCluster_6185"	331.34630670789	230.687045195107	2818.13217013979	3049.64448069191
"cCluster_6186"	143.435146192342	176.760203461186	76.5294024120325	67.0368465748746
"cCluster_6187"	926.212998280781	1239.31871466289	534.864834440139	410.733694887327
"cCluster_6189"	669.364015564262	576.218290379119	1088.23128265022	1364.14662395221
"cCluster_619"	102.294832943376	68.9065199933435	494.497677123902	588.434542157232
"cCluster_6191"	90.0639290044937	68.9065199933435	2665.07336531572	2687.85832457354
"cCluster_6192"	137.875644401941	143.804911290456	2927.45988787126	2923.01932605048
"cCluster_6194"	6205.51589844542	5450.6055959952	125.306384169152	125.56107771167
"cCluster_6198"	0	0	1907.34818319219	2504.83709265484
"cCluster_6199"	3.33570107424051	0	1646.64362552483	1630.16585639219
"cCluster_620"	5686.25843122198	5613.38476641426	1801.38439523707	1765.3036264717
"cCluster_6200"	511.474164716878	571.225064292645	3913.9322947868	4193.52718018382
"cCluster_6201"	67.8259218428903	63.9132939068694	1646.64362552483	1720.61239542178
"cCluster_6202"	907.310692193418	813.895852095289	1588.61583688274	1504.60477868052
"cCluster_6203"	116.749537598418	87.8807791219454	296.866802763159	288.364847964937
"cCluster_6211"	0	0	1003.2920557973	1016.19346792072
"cCluster_6212"	349.136712437173	794.921592966688	2458.19168407001	2563.36132379163
"cCluster_6214"	3333.47727352435	3232.61456838338	100.076910846504	107.471769905751
"cCluster_6215"	981.808016184789	992.653345991065	1689.53373017333	1700.39493375634
"cCluster_6218"	1547.76529844759	1400.10059464736	661.853183497467	665.048081099946
"cCluster_6219"	511.474164716878	546.258933860274	263.227504999628	313.902694279175
"cCluster_6220"	196.80636338019	111.848264337021	1728.21892260139	2087.71893618895
"cCluster_6221"	266.85608593924	295.598984319271	850.23325097324	806.570312758015
"cCluster_6222"	105.630534017616	87.8807791219454	955.356056484273	944.900313626803
"cCluster_6225"	241.282377703397	226.692464325927	795.569392107502	793.801389600896
"cCluster_6226"	156.777950489304	189.742591286018	666.899078161997	721.444158377222
"cCluster_6227"	2664.11325796008	2355.80406759851	1620.57316975809	1566.32124060659
"cCluster_6228"	2624.0848450692	2326.84335629696	3744.89482352506	3658.29648451458
"cCluster_6233"	5586.18739899477	5858.05284465149	4497.57411098406	4138.19517983631
"cCluster_6235"	640.454606254177	491.333446909058	1837.54664033287	2039.83547434976
"cCluster_6240"	2081.47747032608	2450.67536324152	4106.51727448302	3826.42063941665
"cCluster_6242"	20425.6095779327	18746.5680190586	4833.12610617528	4819.20441488265
"cCluster_6252"	5603.97780472405	5861.04878030338	6531.06966078949	6505.76634855211
"cCluster_6253"	673.811616996582	579.214226031003	391.897818945133	399.028848659968
"cCluster_6254"	157.889850847384	170.768332157417	306.11760964813	384.131771643329
"cCluster_626"	4052.87680520221	4222.27197872256	4137.63362491428	5065.00618565719
"cCluster_6263"	1572.22710632536	1653.75647984024	1798.02046546072	1883.41616567505
"cCluster_6267"	1725.66935574042	1773.59390591562	8123.04942744859	8541.34551518283
"cCluster_6268"	747.197040629873	729.011008625229	1913.23506030081	1833.40454997633
"cCluster_627"	1425.45625905878	962.69398947222	1235.40321036567	871.47900547337
"cCluster_6280"	1241.99269997555	1293.24555639681	814.071005877444	793.801389600896
"cCluster_6283"	16447.2300967219	15817.5415967329	22842.7651463256	22017.8798305921
"cCluster_6285"	5665.13232441846	5483.56088816593	4182.20569445096	3877.49633204513
"cCluster_6286"	30377.1177827502	26629.873364384	7109.66558232222	6225.91411602526
"cCluster_6288"	4995.7683088542	5270.84945688213	9020.37769529077	9210.64990400182
"cCluster_6291"	16.6785053712025	5.991871303769	116.055577284181	64.9086927153547
"cCluster_6292"	2078.14176925184	1666.73886766508	171.560418594007	141.522231658069
"cCluster_6293"	212.372968393312	181.75342954766	216.132488130685	183.021231918705
"cCluster_6296"	25226.7953241229	23965.4879246414	16886.0864948483	16220.7887172601
"cCluster_6297"	2451.74028956677	2423.71194237456	1638.23380108395	1671.66485665282
"cCluster_6298"	0	0	178.288278146713	181.957154988945
"cCluster_63"	592.64289085673	459.376799955623	268.273399664158	291.557078754216
"cCluster_6303"	1888.00680802013	1705.68603113958	2284.94930058783	2560.16909300235
"cCluster_6308"	9709.11392675603	9658.89654167563	7317.38824601203	7167.62219886278
"cCluster_6312"	71603.0473592886	65788.7496249491	35659.3375942308	37225.6673107208
"cCluster_6313"	698.273424874346	619.160034722797	470.109186245342	466.065695234842
"cCluster_6314"	0	0	973.857670254215	997.040083185039
"cCluster_6315"	73.3854236332911	17.975613911307	352.371644072985	574.601542070354
"cCluster_6316"	167.896954070105	236.678916498876	1523.01920624385	1865.32685786913
"cCluster_6320"	925.1010979227	798.916173835867	316.209398977189	292.621155683976
"cCluster_6321"	32372.9789255041	28939.739751987	9095.22513281463	8678.61143912186
"cCluster_6326"	1694.53614571418	1508.95292333249	301.0717149836	601.203465314351
"cCluster_6327"	528.15267008808	0	661.853183497467	189.405693497265
"cCluster_633"	3309.01546564658	3956.63235092213	2586.02101557143	3853.02256266065
"cCluster_6331"	4230.78086249504	4048.50771091326	1801.38439523707	1808.93078059185
"cCluster_6334"	6214.41110131006	6747.84573326119	4494.21018120771	4163.73302615054
"cCluster_634"	0	0	507.112413785226	950.220698275603
"cCluster_6340"	0	17.975613911307	368.350310510662	496.92392619788
"cCluster_6341"	1620.03882172281	1626.79305897328	4603.53789893918	4262.69218061822
"cCluster_6342"	159.001751205464	10.9850973902432	1761.85822036492	611.84423461195
"cCluster_6343"	25949.530556875	25703.1306027344	21617.4537252889	21503.9306735181
"cCluster_6344"	423.634036428544	542.264352991095	961.242933592891	868.28677468409
"cCluster_6347"	391.388926044219	437.406605175137	787.15956766662	732.084927674821
"cCluster_6349"	83.3925268560127	138.811685203982	257.34062789101	242.60953998526
"cCluster_635"	1441.0228640719	1952.3513998114	7578.93378612348	10188.5366024512
"cCluster_6350"	334.682007782131	330.55156692459	1063.00180932757	1104.51185309079
"cCluster_6355"	584.859588350169	595.192549507721	1358.18664720255	1400.32523956405
"cCluster_636"	487.012356839114	400.456732135228	1602.91253843224	1155.58754571927
"cCluster_6363"	50204.5249680358	53524.3877113512	63141.8028845913	61128.0273839178
"cCluster_6368"	833.925268560126	737.000170363587	148.012910159535	95.7669236783922
"cCluster_6369"	5024.67771816428	4572.79644999304	1278.29331501417	1458.84947070084
"cCluster_6370"	75.6092243494515	50.9309060820365	421.332204488223	351.145386820772
"cCluster_6371"	25.5737082358439	82.8875530354712	1005.81500312957	702.290773641543
"cCluster_6372"	102.294832943376	0	1154.66889573319	1233.26516159174
"cCluster_6373"	2659.66565652776	2727.30008843219	4630.44933715001	5935.4211142008
"cCluster_6374"	651.573609834979	927.7414068669	3756.6685777423	3419.94325224836
"cCluster_6376"	12536.6765373539	12572.943285742	19028.0687799412	19930.1608944032
"cCluster_6379"	3415.75790002228	2958.98577884459	164.832559041301	150.034847096148
"cCluster_638"	179.015957650907	0	2568.36038424557	2135.60239802815
"cCluster_6383"	2280.50763442243	2613.45453366058	2599.47673467684	2576.13024694875
"cCluster_6385"	3411.31029858996	3465.29890401307	2258.87884482109	2464.40216932396
"cCluster_6386"	575.964385485527	510.30770603766	1759.33527303266	1856.81424243105
"cCluster_6388"	1665.62673640409	1821.52887634578	2639.00290954899	2570.80986229995
"cCluster_639"	103.406733301456	71.902455645228	766.135006564413	802.314005038975
"cCluster_6390"	10275.0712090188	9788.72041992396	9538.42288084914	10269.4064491129
"cCluster_6393"	1263.11880677907	1656.75241549213	3269.73974261519	3125.19394270487
"cCluster_6394"	858.38707643789	603.18171124608	0	0
"cCluster_6395"	265.74418558116	222.697883456748	1046.18216044581	1329.03208527013
"cCluster_6397"	3168.91602052848	3418.36257880022	4529.53144385942	4590.42787498427
"cCluster_6398"	4063.99580878302	3371.42625358736	4897.88175437008	5360.81957213045
"cCluster_64"	100594.737295871	94650.595049987	48692.0425302667	52931.4427939772
"cCluster_640"	3036.59987791694	3339.46960663392	2301.76894946959	2485.68370791916
"cCluster_6405"	820.582464263165	715.029975583101	676.990867491056	736.34123539386
"cCluster_6409"	12.2309039388819	21.9701947804863	2364.00165033212	2440.99247686924
"cCluster_641"	722.73523275211	1638.77680158082	418.809257155958	404.349233308767
"cCluster_6411"	117.861437956498	135.815749552097	582.80083375317	685.265542765385
"cCluster_6414"	12.2309039388819	5.991871303769	1031.04447645222	1402.45339342357
"cCluster_6415"	65.60212112673	79.8916173835867	680.354797267409	163.867847183027
"cCluster_6416"	329.12250599173	363.506859095319	8729.39776963623	10085.3211402645
"cCluster_6419"	34880.3142329749	32573.8096977229	6828.77744599674	7551.75397050611
"cCluster_642"	8639.46578228291	6856.69806194633	447.402660254959	510.756926284759
"cCluster_6420"	257.960883074599	573.222354727235	781.272690558002	859.77415924601
"cCluster_6421"	2368.34776271076	1984.30804676483	2990.53357117788	2784.68932518169
"cCluster_6422"	187.911160515549	127.826587813739	655.96630638885	803.378081968735
"cCluster_6423"	1645.61252995865	1454.02743638128	1380.89317319294	1269.44377720358
"cCluster_6424"	2009.20394705086	2278.90838586681	2360.63772055577	2340.96924547181
"cCluster_6425"	584.859588350169	457.379509521034	567.663149759581	666.112158029706
"cCluster_6427"	1981.40643809886	1800.55732678259	1311.09163033361	1210.91954606678
"cCluster_6428"	84.5044272140928	65.910584341459	120.260489504622	143.650385517588
"cCluster_6429"	18.9023060873629	20.9715495631915	230.429189680186	294.749309543496
"cCluster_643"	1164.15967490994	649.119391241642	2363.16066788803	2495.260400287
"cCluster_6430"	0	0	1263.15563102058	324.543463576774
"cCluster_6431"	277.975089520042	523.290093862493	1712.24025616372	1933.42778137376
"cCluster_6432"	29554.3115177709	26772.6796304572	14289.1327075038	15426.9873276592
"cCluster_6433"	172.344555502426	14.9796782594225	1438.92096183503	1915.33847356785
"cCluster_6435"	2928.74554318316	2759.25673538563	1729.05990504548	1911.08216584881
"cCluster_6436"	5588.41119971093	5300.80881340098	9773.89796519386	8650.9454389481
"cCluster_6437"	563.733481546646	321.563759968936	1204.2868599344	1152.39531492999
"cCluster_6438"	1591.12941241272	1376.13310943228	1322.86538455085	1133.24193019431
"cCluster_644"	1195.29288493618	1451.03150072939	4018.21411785375	4209.48833413022
"cCluster_6444"	2998.79526574221	2813.18357711955	3600.24584314188	3823.22840862737
